,ID,Fwy,Dir,District,County,City,State_PM,Abs_PM,Latitude,Longitude,Length,Type,Lanes,Name,User_ID_1,User_ID_2,User_ID_3,User_ID_4,Date
16449,400649,17,N,4,85,44112.0,9.06,21.613,37.251741,-121.958118,0.66,ML,2,LARK AVE,DT185,L2-N-37-017-00906,998009,417770,2015_08_22
16450,400654,87,N,4,85,68000.0,3.07,3.07,37.297581,-121.873949,0.44,ML,3,Curtner Ave  rm-n-diag,DT645,L3-N-37-087-00307,087111,417421,2015_08_22
16451,400655,24,E,4,1,53000.0,2.22,0.373,37.829582,-122.266637,0.26,ML,4,42ND AND DOVER / 51ST STREET O,DT675,L4-E-33-024-00222,024103,420264,2015_08_22
16452,400656,101,N,4,41,,15.85,457.123,38.037559,-122.536356,0.175,ML,4,N of Miller Creek rd,DT555,L4-N-27-101-01585,102505,420444,2015_08_22
16453,400657,101,S,4,81,,18.92,421.143,37.611521,-122.394365,0.235,ML,6,SFIA on-s-fly (lower roadway),DT287,L6-S-35-101-01892,101302,423770,2015_08_22
16454,400659,880,S,4,1,53000.0,R34.8,45.027,37.822953,-122.292056,0.55,ML,2,oppo W Grand Ave rm-n-diag,DT331,L2-S-33-880-03480,999340,417918,2015_08_22
16455,400660,80,E,4,13,57288.0,8.59,21.923,37.99801,-122.285108,0.305,ML,4,Pinole Valley Rd rm-e-diag,DT469,L4-E-28-080-00859,080205,420246,2015_08_22
16456,400661,101,N,4,81,68252.0,10.81,412.997,37.540675,-122.284186,0.4,ML,4,E HILLSDALE BLVD,DT261,L4-N-35-101-01081,105295,422272,2015_08_22
16457,400662,880,N,4,1,26000.0,6.22,16.447,37.522375,-121.987291,0.765,ML,4,Stevenson Blvd rm-n-loop,DT997,L4-N-33-880-00622,998377,424660,2015_08_22
16458,400664,87,N,4,85,68000.0,3.54,3.54,37.303573,-121.877981,0.465,ML,3,Almaden Expwy  rm-n-diag,DT646,L3-N-37-087-00354,998107,417425,2015_08_22
16459,400665,680,S,4,85,68000.0,.2,0.19,37.341439,-121.849299,0.323,ML,4,KING RD,DT593,L4-S-37-680-00020,998279,419442,2015_08_22
16460,400666,880,S,4,1,,19.04,29.267,37.67425,-122.114421,0.325,ML,6,900' S OF HACIENDA AVE,DT397,L6-S-33-880-01904,882238,423730,2015_08_22
16461,400668,101,N,4,85,68000.0,36.22,385.853,37.35512,-121.866967,0.382,ML,4,Mckee Rd/Julian St  rm-n-diag,DT811,L4-N-37-101-03622,101157,422602,2015_08_22
16462,400669,880,S,4,1,53000.0,28.65,38.877,37.774755,-122.232821,0.405,ML,4,29th Ave rm-s-diag,DTA38,L4-S-33-880-02865,998479,421966,2015_08_22
16463,400670,880,S,4,1,,18.25,28.477,37.664733,-122.106795,0.365,ML,5,A St rm-s-diag,DT714,L5-S-33-880-01825,998435,426798,2015_08_22
16464,400673,280,S,4,85,17610.0,8.31,9.692,37.329972,-122.013423,0.43,ML,4,Wolfe Rd rm-s-loop,DT923,L4-S-37-280-00831,998265,419418,2015_08_22
16465,400674,880,N,4,1,26000.0,10.49,20.717,37.565692,-122.040628,0.385,ML,4,Decoto Rd rm-n-diag,DTA14,L4-N-33-880-01049,998401,424702,2015_08_22
16466,400675,580,W,4,13,60620.0,2.31,66.166,37.921473,-122.336918,0.985,ML,3,MARINA BAY PARKWAY (S 23RD ST),DT121,L3-W-28-580-00231,580005,418796,2015_08_22
16467,400676,280,N,4,75,67000.0,2.64,52.601,37.731577,-122.43422,0.53,ML,4,S of Monterey Blvd,DT008,L4-N-34-280-00264,999084,422134,2015_08_22
16468,400677,85,N,4,85,17610.0,17.49,17.666,37.32001,-122.048757,0.95,ML,4,Stevens Creek Blvd  rm-s-diag,DT607,L4-N-37-085-01749,998090,422482,2015_08_22
16469,400678,880,N,4,1,53000.0,27.53,37.757,37.764978,-122.217592,0.615,ML,4,oppo High St rm-s-diag,DTA62,L4-N-33-880-02753,998476,424798,2015_08_22
16470,400679,80,E,4,1,6000.0,4.91,10.22,37.853676,-122.300011,0.325,ML,5,S AQUATIC PARK,DT319,L5-E-33-080-00491,997008,423154,2015_08_22
16471,400681,880,S,4,1,33000.0,15.5,25.727,37.629653,-122.083176,0.425,ML,4,Tennyson Rd rm-s-coll,DTA32,L4-S-33-880-01550,998423,421882,2015_08_22
16472,400682,880,N,4,1,53000.0,29.1,39.327,37.779555,-122.237925,1.04,ML,4,23rd Ave rm-n-fly/diag,DTA40,L4-N-33-880-02910,998483,424822,2015_08_22
16473,400683,92,E,4,81,25338.0,13.93,14.656,37.56726,-122.269207,2.735,ML,3,2700' E of Foster City Blvd.,DT037,L3-E-35-092-01393,092153,420547,2015_08_22
16474,400685,880,N,4,1,33000.0,17.48,27.707,37.654859,-122.100333,0.275,ML,5,oppo Winton Ave on-s-coll/diag,DT670,L5-N-33-880-01748,881227,426210,2015_08_22
16475,400686,880,S,4,1,26000.0,10.32,20.547,37.563681,-122.038765,0.465,ML,4,Decoto Rd rm-s-loop,DTA12,L4-S-33-880-01032,998399,421804,2015_08_22
16476,400687,237,W,4,85,77000.0,4.37,4.427,37.408459,-122.002706,0.39,ML,3,LAWRENCE EXPWY,DT842,L3-W-37-237-00437,998239,418911,2015_08_22
16477,400688,85,N,4,85,44112.0,11.16,11.336,37.259412,-121.966974,0.595,ML,4,Winchester Blvd  rm-n-diag,DT574,L4-N-37-085-01116,998079,422470,2015_08_22
16478,400690,85,S,4,85,68000.0,6.22,6.22,37.255184,-121.876817,0.935,ML,3,ALMADEN EXPWY,DT518,L3-S-37-085-00622,998059,421237,2015_08_22
16479,400691,80,W,4,1,6000.0,4.67,9.98,37.850502,-122.299413,0.33,ML,5,oppo Ashby Ave on-e-diag,DT3A8,L5-W-33-080-00467,997009,427267,2015_08_22
16480,400692,580,E,4,1,53000.0,40.11,56.188,37.786914,-122.196329,1.037,ML,4,EB High St. off ramp,DT105,L4-E-33-580-04011,580232,420348,2015_08_22
16481,400695,680,S,4,1,26000.0,M.35,10.26,37.468731,-121.907735,0.225,ML,4,oppo Scott Creek Rd rm-n-diag,DT354,L4-S-33-680-00035,680146,421678,2015_08_22
16482,400696,680,S,4,13,68378.0,2.23,33.638,37.751571,-121.96005,0.29,ML,4,2500' S OF BOLLINGER CANYON RD,DT499,L4-S-28-680-00223,999066,424180,2015_08_22
16483,400698,880,S,4,1,26000.0,4.03,14.257,37.500427,-121.958791,0.67,ML,4,AT THE TRUCK SCALES,DT924,L4-S-33-880-00403,880174,421744,2015_08_22
16484,400700,85,S,4,85,,9.43,9.43,37.251345,-121.934089,0.485,ML,3,Union Ave  rm-n-diag,DT541,L3-S-37-085-00943,998070,421252,2015_08_22
16485,400703,280,N,4,81,73262.0,23,45.54,37.650243,-122.452302,0.37,ML,4,HICKEY BLVD,DT493,L4-N-35-280-02300,280253,422446,2015_08_22
16486,400707,80,W,4,13,33308.0,10.04,23.373,38.014974,-122.269496,0.495,ML,4,oppo SR4 rm-e-fly/diag,DT020,L4-W-28-080-01004,801202,431335,2015_08_22
16487,400709,880,S,4,85,68000.0,1.94,1.94,37.341275,-121.927699,0.41,ML,3,THE ALAMEDA / 82,DT961,L3-S-37-880-00194,880116,421382,2015_08_22
16488,400712,680,N,4,13,17988.0,8.81,40.183,37.835529,-122.009979,0.24,ML,4,EL PINTADO WY  ON-N-DIAG,DT525,L4-N-28-680-00881,990072,418499,2015_08_22
16489,400713,85,N,4,85,,9.43,9.43,37.251585,-121.934046,0.595,ML,3,Union Ave  rm-n-diag,DT541,L3-N-37-085-00943,998069,420842,2015_08_22
16490,400714,280,N,4,85,68000.0,4.76,6.142,37.316788,-121.953512,0.375,ML,4,Winchester Blvd rm-n-diag,DT858,l4-N-37-280-00476,998249,422746,2015_08_22
16491,400715,17,N,4,85,44112.0,9.4,21.953,37.256205,-121.955355,0.245,ML,2,SB 85 rm-n-conn,DT244,L2-N-37-017-00940,998013,417774,2015_08_22
16492,400716,880,N,4,1,26000.0,9.03,19.257,37.54901,-122.02445,0.535,ML,4,Thornton Ave rm-n-diag,DTA04,L4-N-33-880-00903,998393,424690,2015_08_22
16493,400717,85,S,4,85,68000.0,8.23,8.23,37.250424,-121.912467,0.565,ML,4,Camden Ave rm-n-diag,DT533,L4-S-37-085-00823,998066,419892,2015_08_22
16494,400720,101,N,4,81,68252.0,13.92,416.107,37.575964,-122.319373,0.295,ML,5,Dore Ave off-n-diag,DT271,L5-N-35-101-01392,999089,426413,2015_08_22
16495,400723,880,S,4,85,68000.0,1.25,1.25,37.334296,-121.936706,0.625,ML,3,BASCOM AVE,DT942,L3-S-37-880-00125,998287,421372,2015_08_22
16496,400726,280,N,4,85,,12.9,14.282,37.341729,-122.091188,1.185,ML,4,200' N of St. Joseph Ave,DT199,L4-N-37-280-01290,280165,422782,2015_08_22
16497,400727,101,S,4,41,52582.0,17.33,457.935,38.057889,-122.531097,0.375,ML,4,S of Los Robles Rd,DT559,L4-S-27-101-01733,103472,422848,2015_08_22
16498,400728,80,E,4,1,6000.0,5.82,11.13,37.866567,-122.303586,0.245,ML,5,UNIVERSITY AVE  ON-E-DIAG,DT678,L5-E-33-080-00585,997004,423175,2015_08_22
16499,400729,85,N,4,85,68000.0,.1,0.1,37.241625,-121.7675,0.16,ML,1,Bernal Rd rm-n-loop,DT327,L1-N-37-085-00010,998031,418995,2015_08_22
16500,400730,101,S,4,81,68252.0,13.92,416.143,37.575865,-122.319539,0.295,ML,5,Dore Ave off-n-diag,DT271,L5-S-35-101-01392,999090,426938,2015_08_22
16501,400731,84,E,4,1,26000.0,1.31,31.37,37.52126,-122.103026,0.39,ML,3,1800' W of KGO Station,DT921,L3-E-33-084-00131,284105,418701,2015_08_22
16502,400733,101,S,4,81,20970.0,1.18,403.403,37.462878,-122.145152,0.33,ML,4,University Ave  rm-n-coll/diag,DT040,L4-S-35-101-00118,103250,419226,2015_08_22
16503,400734,580,W,4,13,60620.0,3.95,67.806,37.926527,-122.365224,1.07,ML,3,END OF CUTTING BLVD OFF RAMP,DT122,L3-W-28-580-00395,580007,418801,2015_08_22
16504,400736,24,E,4,13,54232.0,1.81,6.158,37.872735,-122.18927,0.42,ML,4,1200' W of Orinda exit,DT429,L4-E-28-024-00181,024127,423056,2015_08_22
16505,400738,580,W,4,13,60620.0,4.45,68.306,37.927273,-122.37421,2.75,ML,3,200' E of Canal Blvd,DT123,L3-W-28-580-00445,580318,418806,2015_08_22
16506,400739,880,S,4,1,26000.0,4.78,15.007,37.507992,-121.968393,0.76,ML,4,Auto Mall Pkwy rm-s-loop,DTB96,L4-S-33-880-00478,998367,421756,2015_08_22
16507,400740,880,S,4,1,53000.0,25.28,35.507,37.738012,-122.19424,0.53,ML,4,Hegenberger Rd rm-s-diag,DTA37,L4-S-33-880-02528,998465,421942,2015_08_22
16508,400741,680,S,4,13,17988.0,6.31,37.718,37.805445,-121.990488,0.46,ML,4,2100' S SYCAMORE VALLEY RD,DT253,L4-S-28-680-00631,999318,424246,2015_08_22
16509,400742,101,S,4,85,68000.0,28.44,377.747,37.25555,-121.793969,0.856,ML,4,Blossom Hill Rd rm-s-diag,DT669,L4-S-37-101-02844,101120,419952,2015_08_22
16510,400743,101,S,4,85,77000.0,45.72,395.393,37.398989,-122.028373,0.195,ML,4,Mathilda Ave rm-s-loop,DT743,L4-S-37-101-04572,998191,424600,2015_08_22
16511,400744,101,S,4,81,8310.0,24.81,427.033,37.689976,-122.390983,0.055,ML,4,2400' N of Sierra Point Prkwy,DT300,L4-S-35-101-02481,102326,419838,2015_08_22
16512,400746,280,S,4,75,67000.0,1.65,51.623,37.721564,-122.448231,0.265,ML,4,Geneva Ave on-s-diag,DT005,L4-S-34-280-00165,280278,422092,2015_08_22
16513,400747,24,W,4,13,54232.0,3.39,7.738,37.891089,-122.172893,0.345,ML,5,1450' W of St. Stephens Dr OC,DT435,L5-W-28-024-00339,024138,427148,2015_08_22
16514,400748,24,E,4,13,,8.48,12.828,37.89729,-122.081421,1.354,ML,6,Juanita Dr,DT458,L6-E-28-024-00848,124154,427380,2015_08_22
16515,400749,680,S,4,13,83346.0,12.09,43.498,37.873139,-122.043743,0.15,ML,4,3000' S OF RUDGEAR RD,DT268,L4-S-28-680-01209,999061,421546,2015_08_22
16516,400750,85,N,4,85,68000.0,7.97,7.97,37.250746,-121.907763,0.945,ML,3,oppo Camden Ave rm-s-diag,DT529,L3-N-37-085-00797,998064,420832,2015_08_22
16517,400753,101,N,4,81,68252.0,13.72,415.907,37.573775,-122.316986,0.19,ML,5,Bet Poplar & 3rd Ave - Cypress,DT270,L5-N-35-101-01372,101315,426406,2015_08_22
16518,400754,85,S,4,85,68000.0,4.04,4.04,37.25151,-121.838854,0.535,ML,3,BLOSSOM HILL RD,DT477,L3-S-37-085-00404,998047,421217,2015_08_22
16519,400755,80,W,4,13,60620.0,.91,14.243,37.909536,-122.316706,0.305,ML,4,CARLSON BLVD,DT112,L4-W-28-080-00091,802162,419664,2015_08_22
16521,400758,84,E,4,1,50916.0,5.76,35.82,37.560347,-122.040871,2.6,ML,3,1300' W of 880,DT019,L3-E-33-084-00576,484117,420502,2015_08_22
16522,400759,84,E,4,1,50916.0,3.91,33.97,37.54197,-122.065011,0.85,ML,3,3100' W of Ardenwood Blvd,DT016,L3-E-33-084-00391,084113,420492,2015_08_22
16523,400760,101,N,4,85,68000.0,40.1,389.737,37.374628,-121.931055,0.53,ML,4,NB 87 rm-n-diag,DTB04,L4-N-37-101-04010,998153,422626,2015_08_22
16524,400761,880,N,4,1,26000.0,7.13,17.357,37.529397,-122.001271,0.495,ML,4,Mowry Ave rm-n-loop,DTA03,L4-N-33-880-00713,998381,424672,2015_08_22
16525,400763,101,S,4,81,73262.0,20.78,423.003,37.636976,-122.40429,0.2,ML,4,SFIA/San Bruno Ave,DT903,L4-S-35-101-02078,102312,419790,2015_08_22
16526,400764,4,E,4,13,,R18.69,18.424,38.022988,-121.966809,0.19,ML,4,Willow Pass Rd (Bay Point,DT867,L4-E-28-004-R1869,998503,418219,2015_08_22
16527,400765,880,N,4,1,53000.0,R33.8,44.027,37.811809,-122.303409,0.725,ML,4,1400' N of 7th St,DT630,L4-N-33-880-03380,999343,424858,2015_08_22
16528,400766,101,S,4,81,73262.0,21.49,423.713,37.647089,-122.406584,0.175,ML,4,oppo S. Airport Blvd rm-n-hook,DT296,L4-S-35-101-02149,999077,419802,2015_08_22
16529,400767,680,S,4,13,17988.0,7.3,38.708,37.819421,-121.993374,0.36,ML,5,2000' N OF SYCAMORE VALLEY RD,DT255,L5-S-28-680-00730,999320,426630,2015_08_22
16530,400768,101,N,4,41,52582.0,18.62,459.893,38.074507,-122.541273,0.26,ML,5,2200' N of Ignasio Blvd,DT564,L5-N-27-101-01862,680300,423399,2015_08_22
16531,400769,84,W,4,1,26000.0,.89,30.95,37.516429,-122.106743,1.06,ML,3,800' E of Dumbarton East end,DT922,L3-W-33-084-00089,584106,418821,2015_08_22
16532,400770,80,E,4,13,60620.0,4.3,17.633,37.955597,-122.329563,0.165,ML,4,San Pablo Dam Rd rm-e-diag,DT168,L4-E-28-080-00430,802185,420180,2015_08_22
16533,400772,85,S,4,85,68000.0,9.1,9.1,37.250448,-121.928226,0.6,ML,3,Union Ave rm-s-diag,DT539,L3-S-37-085-00910,998067,421247,2015_08_22
16534,400774,680,N,4,13,83346.0,13.01,44.502,37.885313,-122.054713,0.16,ML,5,oppo S Main St rm-s-loop,DT540,L5-N-28-680-01301,680265,423427,2015_08_22
16535,400778,880,S,4,1,26000.0,6.29,16.517,37.522762,-121.98845,0.505,ML,4,Stevenson Blvd rm-s-loop,DT998,L4-S-33-880-00629,998373,421768,2015_08_22
16536,400781,101,S,4,81,73262.0,23.53,425.753,37.672034,-122.391057,0.38,ML,4,S of Sierra Pt Prkwy/Marina,DT299,L4-S-35-101-02353,104326,419820,2015_08_22
16537,400782,101,S,4,41,,16.72,457.325,38.04924,-122.531986,0.37,ML,4,N OF PACHECO CREEK OC,DT557,L4-S-27-101-01672,101470,422836,2015_08_22
16538,400783,101,S,4,81,46870.0,3.2,405.423,37.480254,-122.174886,0.485,ML,5,N of Union Pacific RROC,DT046,L5-S-35-101-00320,102258,419262,2015_08_22
16539,400784,101,S,4,81,,19.45,421.673,37.618053,-122.399121,0.13,ML,5,3200' S of San Bruno ave OC,DT290,L5-S-35-101-01945,102306,427008,2015_08_22
16540,400785,680,N,4,13,,11.94,43.313,37.871289,-122.042178,0.145,ML,4,RUDGEAR RD,DT536,L4-N-28-680-01194,999071,418541,2015_08_22
16541,400787,101,S,4,81,68252.0,16.04,418.263,37.587138,-122.352354,0.415,ML,5,Anza Blvd rm-n-diag,DT277,L5-S-35-101-01604,103296,426966,2015_08_22
16542,400788,880,N,4,1,68084.0,20.82,31.047,37.691415,-122.138842,0.855,ML,4,NB 238/Washington Ave,DT698,L4-N-33-880-02082,998445,424756,2015_08_22
16543,400790,101,N,4,85,77000.0,43.98,393.617,37.391922,-121.998077,0.285,ML,5,Lawrence Expwy rm-n-diag,DT955,L5-N-37-101-04398,998183,426532,2015_08_22
16544,400791,680,S,4,85,47766.0,9.61,9.6,37.460727,-121.901158,0.44,ML,3,SB DIXON RD,DT200,L3-S-37-680-00961,680144,421362,2015_08_22
16545,400792,85,S,4,85,68000.0,10.47,10.646,37.255491,-121.955543,0.383,ML,3,Bascom Ave rm-n-diag,DT569,L3-S-37-085-01047,998076,421262,2015_08_22
16546,400793,880,S,4,1,53000.0,25.27,35.497,37.737894,-122.194137,0.265,ML,4,HEGENBERGER RD,DTA36,L4-S-33-880-02527,998463,421936,2015_08_22
16547,400794,101,S,4,85,77000.0,43.72,393.393,37.390422,-121.993716,0.075,ML,5,Lawrence Expwy rm-s-diag,DT952,L5-S-37-101-04372,998177,427064,2015_08_22
16548,400797,101,N,4,81,9066.0,16.42,418.607,37.588739,-122.358721,0.32,ML,4,oppo Broadway rm-s-loop/diag,DT278,L4-N-35-101-01642,103329,430565,2015_08_22
16549,400798,101,S,4,81,9066.0,16.64,418.863,37.590538,-122.36213,0.28,ML,4,Broadway rm-n-fly/diag,DT279,L4-S-35-101-01664,101298,419754,2015_08_22
16550,400799,280,N,4,85,68000.0,1.59,1.59,37.327927,-121.876137,0.28,ML,4,10TH ST,DT599,L4-N-37-280-00159,998275,422722,2015_08_22
16551,400800,24,W,4,13,39122.0,4.44,8.788,37.892206,-122.154409,0.195,ML,5,100' E of Acalanes Rd UC,DT439,L5-W-28-024-00444,124142,427169,2015_08_22
16552,400801,680,N,4,13,83346.0,14.27,45.762,37.897448,-122.070857,0.215,ML,4,Mt Diablo,DT554,L4-N-28-680-01427,680271,418571,2015_08_22
16553,400804,101,N,4,85,68000.0,34.56,384.193,37.336089,-121.848437,0.055,ML,4,Story Rd/SB 280 rm-n-coll,DTA66,L4-N-37-101-03456,998135,422584,2015_08_22
16554,400805,680,N,4,95,23182.0,11.56,69.593,38.204729,-122.137909,1.628,ML,2,S of Cordelia Rd/Bridgeport Av,DTA63,L2-N-23-680-01156,680347,417722,2015_08_22
16555,400807,280,S,4,85,,12.9,14.282,37.341455,-122.091236,1.185,ML,4,200' N OF ST JOSEPH AVE,DT199,L4-S-37-280-01290,282172,419436,2015_08_22
16556,400809,84,W,4,1,50916.0,3.91,33.97,37.542255,-122.065019,0.85,ML,3,3100' W of Ardenwood Blvd,DT016,L3-W-33-084-00391,084112,418851,2015_08_22
16557,400810,880,S,4,1,26000.0,8.68,18.907,37.544559,-122.021402,0.785,ML,4,Thornton Ave rm-s-diag,DTA06,L4-S-33-880-00868,998387,421786,2015_08_22
16558,400814,680,N,4,13,83346.0,15.82,47.312,37.918696,-122.062935,0.33,ML,5,N. Main St. rm-n-diag,DT824,L5-N-28-680-01582,681279,423455,2015_08_22
16559,400815,580,W,4,1,53000.0,45.56,61.645,37.825941,-122.275114,0.325,ML,6,West St off ramp,DT342,L6-W-33-580-04556,581259,423834,2015_08_22
16560,400816,580,W,4,1,57792.0,18.67,34.854,37.701684,-121.885255,0.12,ML,4,HACIENDA DR,DT622,L4-W-33-580-01867,999026,422896,2015_08_22
16561,400817,101,N,4,81,68252.0,15.66,417.847,37.587146,-122.34519,0.375,ML,5,S of Anza Blvd,DT276,L5-N-35-101-01566,101321,426434,2015_08_22
16562,400818,680,S,4,1,20018.0,R21.47,31.527,37.724817,-121.941397,0.278,ML,5,2200' S of Alcosta Blvd,DT155,L5-S-33-680-R2147,682202,426721,2015_08_22
16563,400819,80,W,4,13,60620.0,1.54,14.873,37.918568,-122.317539,0.38,ML,4,POTRERO AVE,DT462,L4-W-28-080-00154,803166,419682,2015_08_22
16564,400822,85,N,4,85,68000.0,10.47,10.646,37.255715,-121.955375,0.383,ML,3,Bascom Ave rm-n-diag,DT569,L3-N-37-085-01047,998075,420852,2015_08_22
16565,400823,280,N,4,85,17610.0,9.6,10.982,37.334457,-122.035326,0.46,ML,4,De Anza Blvd/Sunnyvale,DT002,L4-N-37-280-00960,998269,422770,2015_08_22
16566,400828,85,S,4,85,68000.0,15.67,15.846,37.298804,-122.030071,0.515,ML,3,De Anza Blvd rm-s-diag,DT602,L3-S-37-085-01567,998085,421282,2015_08_22
16567,400829,80,E,4,95,81666.0,1.09,28.562,38.075421,-122.231255,0.135,ML,3,oppo Sonoma Blvd on-w-diag,DT055,L3-E-23-080-00109,080231,418159,2015_08_22
16568,400832,17,S,4,85,44112.0,9.27,21.823,37.254601,-121.956775,0.24,ML,3,SB 85,DT219,L3-S-37-017-00927,998011,421182,2015_08_22
16569,400835,880,S,4,1,53000.0,30.96,41.187,37.794062,-122.264744,1.105,ML,4,Oak St rm-s-diag,DT766,L4-S-33-880-03096,998485,421984,2015_08_22
16570,400837,87,S,4,85,68000.0,3.54,3.54,37.303418,-121.878248,0.565,ML,3,Almaden Expwy  rm-n-diag,DT646,L3-S-37-087-00354,998108,417589,2015_08_22
16571,400838,80,E,4,13,57288.0,6.89,20.223,37.988496,-122.312983,0.36,ML,5,Richmond Pkwy rm-e-diag,DT172,L5-E-28-080-00689,080007,423105,2015_08_22
16572,400839,880,S,4,1,26000.0,11.59,21.817,37.580027,-122.048801,0.29,ML,4,Alvarado-Fremont Blvd,DT013,L4-S-33-880-01159,998405,421822,2015_08_22
16573,400841,84,W,4,1,26000.0,1.67,31.73,37.52558,-122.09862,0.4,ML,3,KGO STATION,DT330,L3-W-33-084-00167,384106,418831,2015_08_22
16574,400842,87,S,4,85,68000.0,.45,0.45,37.26205,-121.859133,0.615,ML,2,Santa Teresa Blvd / NB 85,DT624,L2-S-37-087-00045,998096,417950,2015_08_22
16575,400844,880,N,4,1,53000.0,34.8,45.027,37.822794,-122.291843,0.55,ML,2,W Grand Ave rm-n-diag,DT331,L2-N-33-880-03480,999339,417742,2015_08_22
16576,400852,680,S,4,13,17988.0,8.81,40.218,37.835476,-122.010223,0.24,ML,4,Oppo El Pintado Wy on-n-diag,DT525,L4-S-28-680-00881,681236,421492,2015_08_22
16577,400853,880,S,4,1,81204.0,13.1,23.327,37.5997,-122.061725,0.3,ML,4,Alvarado-Niles Rd rm-s-loop,DTA18,L4-S-33-880-01310,998411,421852,2015_08_22
16578,400858,101,N,4,85,,30.05,379.683,37.281279,-121.807832,0.85,ML,4,Hellyer Ave. rm-n-loop,DT673,L4-N-37-101-03005,998117,422560,2015_08_22
16579,400859,101,N,4,81,20970.0,1.18,403.367,37.463019,-122.145022,1.197,ML,4,University Ave  rm-n-coll/diag,DT040,L4-N-35-101-00118,102259,422170,2015_08_22
16580,400860,101,N,4,81,9066.0,17.05,419.237,37.594437,-122.367666,0.29,ML,5,1500' N of Broadway,DT280,L5-N-35-101-01705,102331,426448,2015_08_22
16581,400861,92,E,4,81,68252.0,11.17,11.896,37.549901,-122.312556,0.47,ML,2,E of 82/92 Interchange,DT033,L2-E-35-092-01117,092127,419150,2015_08_22
16582,400863,101,N,4,85,68000.0,39.28,388.917,37.371809,-121.91655,0.395,ML,4,N 1st St rm-n-loop,DT699,L4-N-37-101-03928,998149,422614,2015_08_22
16583,400865,80,E,4,13,57288.0,7.61,20.943,37.99336,-122.301718,0.165,ML,4,APPIAN WAY,DT872,L4-E-28-080-00761,999352,420228,2015_08_22
16584,400867,580,W,4,13,60620.0,1.98,65.836,37.919482,-122.331673,0.281,ML,3,REGATTA BLVD  ON-W-,DT119,L3-W-28-580-00198,580001,418791,2015_08_22
16585,400868,101,N,4,75,67000.0,3.3,431.594,37.7536,-122.402898,0.5,ML,4,25th St POC,DT232,L4-N-34-101-00330,999359,424876,2015_08_22
16586,400869,85,S,4,85,49670.0,23.48,23.656,37.403673,-122.069953,0.734,ML,3,Moffett Blvd rm-s-loop,DT614,L3-S-37-085-02348,998093,421302,2015_08_22
16587,400870,680,N,4,85,47766.0,9.61,9.6,37.460605,-121.900727,0.463,ML,3,SB Dixon Rd,DT200,L3-N-37-680-00961,680145,420977,2015_08_22
16588,400873,237,E,4,85,68000.0,8.17,8.222,37.420927,-121.93674,2.57,ML,3,ZANKER RD,DT834,L3-E-37-237-00817,998237,420577,2015_08_22
16589,400878,24,W,4,13,39122.0,6.84,11.188,37.895657,-122.111891,0.335,ML,5,200' W OF EBMUD AQUEDUCT UC,DT450,L5-W-28-024-00684,224150,427183,2015_08_22
16590,400880,680,N,4,13,68378.0,2.23,33.603,37.751602,-121.959813,0.29,ML,4,2500' S of Bollinger Canyon Rd,DT499,L4-N-28-680-00223,999067,418397,2015_08_22
16591,400883,680,S,4,13,83346.0,16.05,47.569,37.92161,-122.061947,0.245,ML,6,BETWEEN TREAT & MAIN ST,DT548,L6-S-28-680-01605,682279,423658,2015_08_22
16592,400884,101,S,4,81,68252.0,11.82,414.043,37.552362,-122.2953,0.105,ML,5,Fashion Island Blvd rm-s-diag,DT141,L5-S-35-101-01182,101010,426917,2015_08_22
16593,400886,101,S,4,81,73262.0,20.97,423.193,37.639558,-122.405568,0.325,ML,5,WB 380 conn-s-diag,DT295,L5-S-35-101-02097,999378,419796,2015_08_22
16594,400891,101,S,4,85,68000.0,31.3,380.969,37.29855,-121.812553,0.745,ML,4,Capitol Expwy rm-s-coll,DT676,L4-S-37-101-03130,998123,424510,2015_08_22
16595,400892,580,E,4,1,57792.0,19.87,35.902,37.701571,-121.907167,0.205,ML,6,HOPYARD RD,DTB89,L6-E-33-580-01987,998333,423490,2015_08_22
16596,400894,85,S,4,85,68000.0,2,2.0,37.242723,-121.804466,1.03,ML,3,COTTLE RD,DT379,L3-S-37-085-00200,998037,421212,2015_08_22
16597,400895,101,S,4,85,68000.0,41.79,391.463,37.380958,-121.960741,0.355,ML,5,San Tomas Expwy rm-s-diag,DT722,L5-S-37-101-04179,998163,427057,2015_08_22
16598,400898,880,N,4,1,33000.0,18.03,28.257,37.661989,-122.104729,0.33,ML,5,2000' N of Winton Ave,DT395,L5-N-33-880-01803,880229,426224,2015_08_22
16599,400902,80,E,4,13,57288.0,7.62,20.953,37.993386,-122.301536,0.43,ML,4,Appian Way rm-e-diag,DT873,L4-E-28-080-00762,999354,420234,2015_08_22
16600,400904,101,S,4,85,77000.0,44.7,394.373,37.395067,-122.010518,0.235,ML,4,Fair Oaks Ave rm-s-diag,DT738,L4-S-37-101-04470,998185,424582,2015_08_22
16601,400905,92,W,4,81,68252.0,11.17,11.896,37.549976,-122.312643,0.47,ML,2,E of 82/92 Interchange,DT033,L2-W-35-092-01117,092124,418142,2015_08_22
16602,400907,85,S,4,85,44112.0,10.88,11.056,37.257815,-121.96237,0.345,ML,3,SB 17& NB 17 rm-n-diag,DT571,L3-S-37-085-01088,998078,421267,2015_08_22
16603,400911,101,N,4,85,68000.0,39.59,389.227,37.372674,-121.922087,0.41,ML,4,Brokaw Rd rm-n-diag,DT713,L4-N-37-101-03959,998151,422620,2015_08_22
